price_usd_log10,CARD_TEXT,TYPE,CMC,NUMBER_OF_EDITIONS,power,toughness,first_edition_year,RARITY,COLOR_PIE
-0.8239087409443188,"Gift a card (You may promise an opponent a gift as you cast this spell. If you do, they draw a card before its other effects.) Return up to two target creature cards each with mana value 2 or less from your graveyard to the battlefield. If the gift was promised, instead return up to three target creature cards each with mana value 2 or less from your graveyard to the battlefield.",Sorcery,3.0,1,,,2024.0,Uncommon,W
-0.8860566476931632,"Flash Flying When this creature enters, look at the top card of target player's library.",Creature — Faerie Rogue,3.0,1,2.0,2.0,2008.0,Common,U
-1.3979400086720375,"As long as you control an artifact, this creature gets +1/+0 and has deathtouch.",Creature — Human Rogue,2.0,1,2.0,2.0,2020.0,Common,B
-1.0457574905606752,Target player sacrifices a creature of their choice.,Instant,2.0,1,,,2019.0,Common,B
1.0666985504229953,"As an additional cost to cast this spell, sacrifice a creature. Search your library for a card, put that card into your hand, then shuffle.",Sorcery,2.0,1,,,2022.0,Rare,B
0.07554696139253074,"Search your library for up to X cards, put those cards into your hand, then shuffle.",Sorcery,5.0,1,,,2012.0,Rare,B
-0.3467874862246563,"When this enchantment enters, return target creature card from your graveyard to the battlefield. When the creature put onto the battlefield with this enchantment dies, exile it and return this enchantment to its owner's hand. When this enchantment leaves the battlefield, exile the creature put onto the battlefield with this enchantment.",Enchantment,4.0,1,,,2017.0,Uncommon,B
0.2576785748691845,"Search your library for a card, put that card into your hand, then shuffle.",Sorcery,4.0,1,,,2017.0,Uncommon,B
-1.0969100130080565,Look at the top five cards of your library. Put one of them into your hand and the rest on top of your library in any order.,Sorcery,2.0,1,,,2024.0,Uncommon,BU
-0.24412514432750865,"This land enters with a shield counter on it. (If it would be dealt damage or destroyed, remove a shield counter from it instead.) {T}: Add {C}. {T}: Move a shield counter from this land onto target creature. Activate only if two or more creatures entered the battlefield under your control this turn.",Land,0.0,1,,,2024.0,Rare,Colorless
-0.23657200643706275,Flying {1}{S}: Snow creatures you control get +1/+1 until end of turn. ({S} can be paid with one mana from a snow source.),Snow Creature — Faerie,5.0,1,3.0,3.0,2006.0,Rare,GUW
0.05690485133647256,"{3}, {T}: Create a 0/1 colorless Prism artifact creature token. Sacrifice a Prism token: Add one mana of any color.",Artifact,4.0,1,,,1997.0,Rare,Colorless
-0.769551078621726,"Vigilance (Attacking doesn't cause this creature to tap.) As this creature enters, choose a color. Whenever you cast a spell of the chosen color, put a +1/+1 counter on this creature.",Artifact Creature — Knight,3.0,1,1.0,1.0,2019.0,Uncommon,Colorless
-0.9208187539523752,"{T}, Discard your hand, Sacrifice this creature: Add three mana of any one color. Activate only as an instant.",Artifact Creature — Cat,2.0,1,2.0,2.0,2021.0,Rare,Colorless
-0.9208187539523752,"As this creature enters, choose a color. Whenever you cast a spell of the chosen color, you gain 1 life.",Artifact Creature — Horse,2.0,1,1.0,3.0,2024.0,Uncommon,Colorless
-0.46852108295774486,"Indestructible (Effects that say 'destroy' don't destroy this Equipment.) Equipped creature gets +1/+1 and has 'Whenever this creature attacks, create a Treasure token.' (It's an artifact with '{T}, Sacrifice this token: Add one mana of any color.') Equip {2}",Artifact — Equipment,1.0,1,,,2023.0,Uncommon,R
-0.769551078621726,This spell costs {1} less to cast for each permanent card in your graveyard. Reach Immune — Prevent all combat damage that would be dealt to Diamond Weapon.,Legendary Artifact Creature — Elemental,9.0,1,8.0,8.0,2025.0,Uncommon,G
2.1246998089321174,"{T}: Destroy target creature of your choice, then destroy target creature of an opponent's choice. Activate only during your turn, before attackers are declared.",Legendary Creature — Human Advisor,4.0,1,1.0,1.0,1999.0,Rare,R
-0.721246399047171,"For each tapped nonland permanent target opponent controls, search that player's library for a card with the same name as that permanent. Put those cards onto the battlefield under your control, then that player shuffles. Suspend 3—{1}{U}{U} (Rather than cast this card from your hand, you may pay {1}{U}{U} and exile it with three time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, you may cast it without paying its mana cost.)",Sorcery,9.0,1,,,2007.0,Rare,U
1.2024883170600935,"Flash Whenever a creature you control dies, each opponent sacrifices a creature of their choice.",Enchantment,5.0,1,,,2014.0,Rare,B
-0.3372421683184259,Flash Creatures you control get +2/+2.,Enchantment,5.0,1,,,2015.0,Rare,W
-0.07572071393811836,"Flash Whenever a player taps a land for mana, that player adds one mana of any type that land produced.",Enchantment,5.0,1,,,2014.0,Rare,G
-0.022276394711152253,"Flash (You may cast this spell any time you could cast an instant.) At the beginning of each player's draw step, that player draws an additional card.",Enchantment,3.0,1,,,2024.0,Rare,U
0.04139268515822508,"Flash If a source would deal damage to a permanent or player, it deals double that damage to that permanent or player instead.",Enchantment,5.0,1,,,2014.0,Rare,R
-1.3010299956639813,"Whenever you crank this Contraption, until end of turn, target creature gains 'Whenever this creature deals combat damage to a player, you may draw a card. If you do, discard a card.'",Artifact — Contraption,0.0,1,,,2017.0,Common,Colorless
-2.0,"When this creature enters, draw a card. Descend 4 — This creature has flying as long as there are four or more permanent cards in your graveyard.",Creature — Spirit Cleric,5.0,1,3.0,2.0,2023.0,Common,U
-0.638272163982407,Counter target spell. Its controller mills three cards.,Instant,3.0,1,,,2019.0,Common,U
-1.6989700043360187,"Choose target creature. You get {E}{E} (two energy counters), then you may pay any amount of {E}. The creature gets -1/-1 until end of turn for each {E} paid this way.",Sorcery,2.0,1,,,2016.0,Common,B
0.1367205671564068,"Whenever a Sliver creature you control becomes the target of a spell or ability an opponent controls, counter that spell or ability unless its controller pays {2}.",Creature — Sliver,2.0,1,1.0,1.0,2023.0,Uncommon,U
-1.6989700043360187,"Sacrifice this creature: Exile up to four target cards from a single graveyard. Activate only as a sorcery. When this creature dies, you may pay {4}. If you do, discover 4. (Exile cards from the top of your library until you exile a nonland card with mana value 4 or less. Cast it without paying its mana cost or put it into your hand. Put the rest on the bottom in a random order.)",Artifact Creature — Gnome,2.0,1,2.0,1.0,2023.0,Uncommon,Colorless
-0.25181197299379954,"Whenever you cast an artifact spell, you may pay {2}. If you do, create a 0/0 colorless Construct artifact creature token with 'This token gets +1/+1 for each artifact you control.'",Creature — Dwarf Artificer,3.0,1,3.0,3.0,2021.0,Rare,W
-0.585026652029182,Delve (Each card you exile from your graveyard while casting this spell pays for {1}.) Look at the top seven cards of your library. Put two of them into your hand and the rest on the bottom of your library in any order.,Instant,8.0,1,,,2024.0,Rare,U
-0.5528419686577808,"Cleave {1}{B}{B}{G} (You may cast this spell for its cleave cost. If you do, remove the words in square brackets.) Search your library for a [basic land] card, [reveal it,] put it into your hand, then shuffle.",Sorcery,1.0,1,,,2021.0,Rare,BG
-1.6989700043360187,"Casualty 1 (As you cast this spell, you may sacrifice a creature with power 1 or greater. When you do, copy this spell.) Mill two cards, then you may return a creature card from your graveyard to your hand. (To mill a card, put the top card of your library into your graveyard.)",Instant,3.0,1,,,2022.0,Common,B
1.1646502159342969,"+2: Up to one target legendary creature gains vigilance, lifelink, and indestructible until your next turn. −3: Reveal the top four cards of your library. Put any number of legendary cards from among them into your hand and the rest into your graveyard. Create a Treasure token for each card put into your graveyard this way. −11: Gain control of all nonland permanents until end of turn. Untap them. They gain haste until end of turn. Dihada, Binder of Wills can be your commander.",Legendary Planeswalker — Dihada,4.0,1,,,2022.0,Mythic,BRW
-1.2218487496163564,"Draw two cards, then discard a card. You gain life equal to the number of cards you've discarded this turn. Jump-start (You may cast this card from your graveyard by discarding a card in addition to paying its other costs. Then exile this card.)",Instant,3.0,1,,,2021.0,Common,BU
-1.3979400086720375,"Whenever you cast a historic spell, target player mills two cards. (Artifacts, legendaries, and Sagas are historic.)",Creature — Human Artificer,2.0,1,1.0,3.0,2018.0,Uncommon,U
-0.3010299956639812,"{1}{G}, Sacrifice this creature: Search your library for a basic land card, put that card onto the battlefield tapped, then shuffle. If this card is in a graveyard, effects from spells named Muscle Burst count it as a card named Muscle Burst.",Creature — Human Druid,1.0,1,1.0,1.0,2001.0,Common,G
-0.5086383061657274,"Flying When this creature enters, for each opponent, you may cast up to one target instant or sorcery card from that player's graveyard without paying its mana cost. If a spell cast this way would be put into a graveyard, exile it instead.",Creature — Avatar,7.0,1,5.0,5.0,2024.0,Rare,U
-0.3187587626244128,"Exile all permanents. For as long as any of those cards remain exiled, at the beginning of each player's upkeep, that player returns one of the exiled cards they own to the battlefield.",Sorcery,7.0,1,,,2003.0,Rare,W
-0.6989700043360187,"Devoid (This card has no color.) Flash Flying {1}{C}: Target opponent exiles the top card of their library. If it's a land card, you may return this creature to its owner's hand. ({C} represents colorless mana.)",Creature — Eldrazi,2.0,1,2.0,1.0,2016.0,Rare,U
-1.0457574905606752,Target creature has base power and toughness 1/1 until end of turn.,Instant,1.0,1,,,2017.0,Common,U
-1.6989700043360187,"Bargain (You may sacrifice an artifact, enchantment, or token as you cast this spell.) When this creature enters, if it was bargained, create a Cursed Role token attached to target creature an opponent controls. (If you control another Role on it, put that one into the graveyard. Enchanted creature is 1/1.)",Creature — Human Warlock,3.0,1,3.0,2.0,2023.0,Common,U
0.5943925503754267,Each player shuffles their hand and graveyard into their library. You exile the top ten cards of your library. Then each player draws up to seven cards.,Sorcery,4.0,1,,,2016.0,Rare,U
-0.7958800173440752,"This land enters tapped. When this land enters, return a land you control to its owner's hand. {T}: Add {U}{B}.",Land,0.0,1,,,2024.0,Uncommon,BU
-0.7958800173440752,Choose one — • Counter target sorcery spell. • Destroy target creature with power 2 or less. • Look at the top three cards of target player's library. Put one back and the rest into that player's graveyard.,Instant,2.0,1,,,2013.0,Uncommon,BU
-1.0,"{T}: Add {U} or {B}. {U}{B}, {T}, Sacrifice this artifact: Draw a card.",Artifact,3.0,1,,,2013.0,Common,BU
-0.5376020021010439,"Whenever this creature deals combat damage to a player, that player discards a card and you draw a card.",Creature — Spirit,3.0,1,2.0,2.0,2011.0,Rare,BU
-0.2218487496163564,"{1}{U}{B}: Exile target creature card from a graveyard. This creature becomes a copy of that card, except it has this ability.",Creature — Shapeshifter,3.0,1,0.0,2.0,2014.0,Rare,BU
-0.9208187539523752,This land enters tapped. {T}: Add {U} or {B}.,Land — Gate,0.0,1,,,2024.0,Common,BU
-1.0457574905606752,({U/B} can be paid with either {U} or {B}.) {3}{U}: Target player draws a card. Activate only as a sorcery. {3}{B}: Target player discards a card. Activate only as a sorcery.,Creature — Human Wizard,2.0,1,2.0,2.0,2024.0,Uncommon,BU
-1.0457574905606752,"Fear (This creature can't be blocked except by artifact creatures and/or black creatures.) Sacrifice a creature: Regenerate this creature. Transmute {1}{B}{B} ({1}{B}{B}, Discard this card: Search your library for a card with the same mana value as this card, reveal it, put it into your hand, then shuffle. Transmute only as a sorcery.)",Creature — Skeleton,4.0,1,2.0,3.0,2024.0,Common,B
0.19589965240923377,"This creature can't be blocked. Transmute {1}{U}{B} ({1}{U}{B}, Discard this card: Search your library for a card with the same mana value as this card, reveal it, put it into your hand, then shuffle. Transmute only as a sorcery.)",Creature — Spirit,2.0,1,1.0,3.0,2016.0,Common,BU
-1.3979400086720375,"When this creature enters, surveil 2. (Look at the top two cards of your library, then put any number of them into your graveyard and the rest on top of your library in any order.)",Creature — Human Rogue,3.0,1,1.0,4.0,2018.0,Common,U
